timeutc,isin,bidPrice,askPrice,bidUnits,askUnits,dateTimeBidAsk,lastPrice,dateTimeLastPrice,changeToPrevDayPercent,changeToPrevDayAbsolute,currentValidVolume
00:15:01.131607,DE0005933931,0.0,0.0,0.0,0.0,2023-04-21T17:43:32+02:00,133.66,2023-04-21T17:36:19+02:00,0.5113550909,0.68,25406580.28
00:15:01.132946,US0378331005,0.0,0.0,0.0,0.0,2023-04-21T17:41:28+02:00,150.42,2023-04-21T17:35:50+02:00,-1.1565251676,-1.76,12420282.94
00:15:01.134490,DE0007164600,0.0,0.0,0.0,0.0,2023-04-21T17:45:00+02:00,121.66,2023-04-21T17:42:53+02:00,5.2422145328,6.06,557778002.32
00:55:02.161869,DE0005933931,0.0,0.0,0.0,0.0,2023-04-21T17:43:32+02:00,133.66,2023-04-21T17:36:19+02:00,0.5113550909,0.68,25406580.28
00:55:02.165116,DE0007164600,0.0,0.0,0.0,0.0,2023-04-21T17:45:00+02:00,121.66,2023-04-21T17:42:53+02:00,5.2422145328,6.06,557778002.32
00:55:02.174665,US0378331005,0.0,0.0,0.0,0.0,2023-04-21T17:41:28+02:00,150.42,2023-04-21T17:35:50+02:00,-1.1565251676,-1.76,12420282.94
01:35:03.410182,DE0005933931,0.0,0.0,0.0,0.0,2023-04-21T17:43:32+02:00,133.66,2023-04-21T17:36:19+02:00,0.5113550909,0.68,25406580.28
01:35:03.412955,US0378331005,0.0,0.0,0.0,0.0,2023-04-21T17:41:28+02:00,150.42,2023-04-21T17:35:50+02:00,-1.1565251676,-1.76,12420282.94
01:35:03.416989,DE0007164600,0.0,0.0,0.0,0.0,2023-04-21T17:45:00+02:00,121.66,2023-04-21T17:42:53+02:00,5.2422145328,6.06,557778002.32
02:15:04.503519,DE0005933931,0.0,0.0,0.0,0.0,2023-04-21T17:43:32+02:00,133.66,2023-04-21T17:36:19+02:00,0.5113550909,0.68,25406580.28
02:15:04.504062,DE0007164600,0.0,0.0,0.0,0.0,2023-04-21T17:45:00+02:00,121.66,2023-04-21T17:42:53+02:00,5.2422145328,6.06,557778002.32
02:15:04.506072,US0378331005,0.0,0.0,0.0,0.0,2023-04-21T17:41:28+02:00,150.42,2023-04-21T17:35:50+02:00,-1.1565251676,-1.76,12420282.94
02:55:05.479089,DE0005933931,0.0,0.0,0.0,0.0,2023-04-21T17:43:32+02:00,133.66,2023-04-21T17:36:19+02:00,0.5113550909,0.68,25406580.28
02:55:05.479488,DE0007164600,0.0,0.0,0.0,0.0,2023-04-21T17:45:00+02:00,121.66,2023-04-21T17:42:53+02:00,5.2422145328,6.06,557778002.32
02:55:05.481769,US0378331005,0.0,0.0,0.0,0.0,2023-04-21T17:41:28+02:00,150.42,2023-04-21T17:35:50+02:00,-1.1565251676,-1.76,12420282.94
03:35:06.571036,DE0007164600,0.0,0.0,0.0,0.0,2023-04-21T17:45:00+02:00,121.66,2023-04-21T17:42:53+02:00,5.2422145328,6.06,557778002.32
03:35:06.579267,US0378331005,0.0,0.0,0.0,0.0,2023-04-21T17:41:28+02:00,150.42,2023-04-21T17:35:50+02:00,-1.1565251676,-1.76,12420282.94
03:35:06.579490,DE0005933931,0.0,0.0,0.0,0.0,2023-04-21T17:43:32+02:00,133.66,2023-04-21T17:36:19+02:00,0.5113550909,0.68,25406580.28
04:15:07.595311,DE0007164600,0.0,0.0,0.0,0.0,2023-04-21T17:45:00+02:00,121.66,2023-04-21T17:42:53+02:00,5.2422145328,6.06,557778002.32
04:15:07.597629,US0378331005,0.0,0.0,0.0,0.0,2023-04-21T17:41:28+02:00,150.42,2023-04-21T17:35:50+02:00,-1.1565251676,-1.76,12420282.94
04:15:07.600275,DE0005933931,0.0,0.0,0.0,0.0,2023-04-21T17:43:32+02:00,133.66,2023-04-21T17:36:19+02:00,0.5113550909,0.68,25406580.28
04:55:08.629575,US0378331005,0.0,0.0,0.0,0.0,2023-04-21T17:41:28+02:00,150.42,2023-04-21T17:35:50+02:00,-1.1565251676,-1.76,12420282.94
04:55:08.630924,DE0007164600,0.0,0.0,0.0,0.0,2023-04-21T17:45:00+02:00,121.66,2023-04-21T17:42:53+02:00,5.2422145328,6.06,557778002.32
04:55:08.633326,DE0005933931,0.0,0.0,0.0,0.0,2023-04-21T17:43:32+02:00,133.66,2023-04-21T17:36:19+02:00,0.5113550909,0.68,25406580.28
05:15:23.838508,DE0005933931,0.0,0.0,0.0,0.0,2023-04-23T21:36:42+02:00,133.66,2023-04-21T17:36:19+02:00,0.5113550909,0.68,25406580.28
05:15:23.839496,US0378331005,0.0,0.0,0.0,0.0,2023-04-23T21:36:42+02:00,150.42,2023-04-21T17:35:50+02:00,-1.1565251676,-1.76,12420282.94
05:15:23.841689,DE0007164600,0.0,0.0,0.0,0.0,2023-04-23T21:36:46+02:00,121.66,2023-04-21T17:42:53+02:00,5.2422145328,6.06,557778002.32
05:35:27.539790,DE0005933931,0.0,0.0,0.0,0.0,2023-04-23T21:36:42+02:00,133.66,2023-04-21T17:36:19+02:00,0.5113550909,0.68,25406580.28
05:35:27.540185,DE0007164600,0.0,0.0,0.0,0.0,2023-04-23T21:36:46+02:00,121.66,2023-04-21T17:42:53+02:00,5.2422145328,6.06,557778002.32
05:35:27.541878,US0378331005,0.0,0.0,0.0,0.0,2023-04-23T21:36:42+02:00,150.42,2023-04-21T17:35:50+02:00,-1.1565251676,-1.76,12420282.94
05:55:29.879338,DE0005933931,0.0,0.0,0.0,0.0,2023-04-23T21:36:42+02:00,133.66,2023-04-21T17:36:19+02:00,0.5113550909,0.68,25406580.28
05:55:29.884726,US0378331005,0.0,0.0,0.0,0.0,2023-04-23T21:36:42+02:00,150.42,2023-04-21T17:35:50+02:00,-1.1565251676,-1.76,12420282.94
05:55:29.890926,DE0007164600,0.0,0.0,0.0,0.0,2023-04-23T21:36:46+02:00,121.66,2023-04-21T17:42:53+02:00,5.2422145328,6.06,557778002.32
06:35:00.943764,DE0005933931,0.0,0.0,0.0,0.0,2023-04-23T21:36:42+02:00,133.66,2023-04-21T17:36:19+02:00,0.5113550909,0.68,25406580.28
06:35:00.948179,US0378331005,0.0,0.0,0.0,0.0,2023-04-23T21:36:42+02:00,150.42,2023-04-21T17:35:50+02:00,-1.1565251676,-1.76,12420282.94
06:35:00.949496,DE0007164600,0.0,0.0,0.0,0.0,2023-04-23T21:36:46+02:00,121.66,2023-04-21T17:42:53+02:00,5.2422145328,6.06,557778002.32
07:15:11.137764,DE0005933931,133.24,133.28,23306.0,2200.0,2023-04-24T09:15:08+02:00,133.26,2023-04-24T09:14:43+02:00,-0.2992667964,-0.4,6700738.88
07:15:11.138060,US0378331005,149.52,149.56,113.0,429.0,2023-04-24T09:15:07+02:00,149.6,2023-04-24T09:15:01+02:00,-0.5451402739,-0.82,362086.2
07:15:11.155215,DE0007164600,119.98,120.04,231.0,333.0,2023-04-24T09:15:08+02:00,120.04,2023-04-24T09:15:07+02:00,-1.3315798126,-1.62,24355980.82
07:15:11.720049,DE0005933931,133.24,133.3,21106.0,25641.0,2023-04-24T09:15:09+02:00,133.26,2023-04-24T09:14:43+02:00,-0.2992667964,-0.4,6700738.88
07:15:11.720312,DE0007164600,119.94,120.0,289.0,170.0,2023-04-24T09:15:09+02:00,120.04,2023-04-24T09:15:07+02:00,-1.3315798126,-1.62,24355980.82
07:15:11.720415,DE0005933931,133.24,133.28,23306.0,2200.0,2023-04-24T09:15:09+02:00,133.26,2023-04-24T09:14:43+02:00,-0.2992667964,-0.4,6700738.88
07:15:12.866221,DE0005933931,133.24,133.3,21106.0,25600.0,2023-04-24T09:15:11+02:00,133.26,2023-04-24T09:14:43+02:00,-0.2992667964,-0.4,6700738.88
07:15:12.866484,US0378331005,149.52,149.56,113.0,429.0,2023-04-24T09:15:07+02:00,149.56,2023-04-24T09:15:11+02:00,-0.5717324824,-0.86,364030.48
07:15:12.866585,US0378331005,149.52,149.56,113.0,429.0,2023-04-24T09:15:07+02:00,149.56,2023-04-24T09:15:11+02:00,-0.5717324824,-0.86,378986.48
07:15:12.866668,US0378331005,149.52,149.56,113.0,429.0,2023-04-24T09:15:07+02:00,149.56,2023-04-24T09:15:11+02:00,-0.5717324824,-0.86,398578.84
07:15:12.866749,US0378331005,149.52,149.56,113.0,429.0,2023-04-24T09:15:07+02:00,149.56,2023-04-24T09:15:11+02:00,-0.5717324824,-0.86,426247.44
07:15:13.414720,DE0007164600,119.98,120.06,333.0,838.0,2023-04-24T09:15:11+02:00,120.04,2023-04-24T09:15:07+02:00,-1.3315798126,-1.62,24355980.82
07:15:13.414994,DE0005933931,133.26,133.32,24806.0,2200.0,2023-04-24T09:15:11+02:00,133.26,2023-04-24T09:14:43+02:00,-0.2992667964,-0.4,6700738.88
07:15:13.415091,US0378331005,149.58,149.66,17.0,79.0,2023-04-24T09:15:11+02:00,149.56,2023-04-24T09:15:11+02:00,-0.5717324824,-0.86,426247.44
07:15:13.415172,DE0007164600,120.0,120.06,238.0,774.0,2023-04-24T09:15:12+02:00,120.04,2023-04-24T09:15:07+02:00,-1.3315798126,-1.62,24355980.82
07:15:15.016690,DE0007164600,120.0,120.06,286.0,574.0,2023-04-24T09:15:12+02:00,120.0,2023-04-24T09:15:12+02:00,-1.3644583265,-1.66,24384540.82
07:15:15.357389,DE0007164600,119.98,120.04,357.0,205.0,2023-04-24T09:15:13+02:00,120.0,2023-04-24T09:15:12+02:00,-1.3644583265,-1.66,24384540.82
07:15:15.357673,US0378331005,149.6,149.68,74.0,17.0,2023-04-24T09:15:14+02:00,149.56,2023-04-24T09:15:11+02:00,-0.5717324824,-0.86,426247.44
07:15:15.375030,DE0007164600,119.98,120.04,407.0,301.0,2023-04-24T09:15:14+02:00,120.0,2023-04-24T09:15:14+02:00,-1.3644583265,-1.66,24385980.82
07:15:15.385479,US0378331005,149.62,149.66,59.0,426.0,2023-04-24T09:15:14+02:00,149.56,2023-04-24T09:15:11+02:00,-0.5717324824,-0.86,426247.44
07:15:15.425845,DE0007164600,119.96,120.0,53.0,133.0,2023-04-24T09:15:14+02:00,120.0,2023-04-24T09:15:14+02:00,-1.3644583265,-1.66,24385980.82
07:15:17.290286,DE0007164600,119.96,120.02,226.0,380.0,2023-04-24T09:15:15+02:00,120.0,2023-04-24T09:15:14+02:00,-1.3644583265,-1.66,24385980.82
07:15:17.357286,DE0005933931,133.26,133.34,30813.0,10738.0,2023-04-24T09:15:15+02:00,133.26,2023-04-24T09:14:43+02:00,-0.2992667964,-0.4,6700738.88
07:15:17.357585,DE0007164600,119.94,120.0,333.0,148.0,2023-04-24T09:15:15+02:00,120.0,2023-04-24T09:15:14+02:00,-1.3644583265,-1.66,24385980.82
07:15:22.545406,US0378331005,149.58,149.64,17.0,62.0,2023-04-24T09:15:18+02:00,149.56,2023-04-24T09:15:11+02:00,-0.5717324824,-0.86,426247.44
07:15:23.453332,US0378331005,149.56,149.66,17.0,133.0,2023-04-24T09:15:19+02:00,149.56,2023-04-24T09:15:11+02:00,-0.5717324824,-0.86,426247.44
07:15:23.453648,DE0005933931,133.28,133.34,9238.0,2200.0,2023-04-24T09:15:19+02:00,133.26,2023-04-24T09:14:43+02:00,-0.2992667964,-0.4,6700738.88
07:15:23.469702,US0378331005,149.56,149.64,17.0,132.0,2023-04-24T09:15:19+02:00,149.56,2023-04-24T09:15:11+02:00,-0.5717324824,-0.86,426247.44
07:15:23.492678,DE0005933931,133.3,133.34,23306.0,2200.0,2023-04-24T09:15:20+02:00,133.26,2023-04-24T09:14:43+02:00,-0.2992667964,-0.4,6700738.88
07:15:23.527854,US0378331005,149.56,149.62,17.0,426.0,2023-04-24T09:15:21+02:00,149.56,2023-04-24T09:15:11+02:00,-0.5717324824,-0.86,426247.44
07:15:23.770583,US0378331005,149.54,149.6,17.0,60.0,2023-04-24T09:15:22+02:00,149.56,2023-04-24T09:15:11+02:00,-0.5717324824,-0.86,426247.44
07:15:23.782650,DE0007164600,119.96,120.0,292.0,185.0,2023-04-24T09:15:22+02:00,120.0,2023-04-24T09:15:14+02:00,-1.3644583265,-1.66,24385980.82
07:15:25.506860,DE0007164600,119.94,120.0,357.0,233.0,2023-04-24T09:15:23+02:00,120.0,2023-04-24T09:15:14+02:00,-1.3644583265,-1.66,24385980.82
07:15:25.518906,DE0007164600,119.94,120.0,357.0,233.0,2023-04-24T09:15:23+02:00,119.98,2023-04-24T09:15:24+02:00,-1.3808975835,-1.68,24397978.82
07:15:25.524430,DE0007164600,119.96,120.0,249.0,85.0,2023-04-24T09:15:24+02:00,119.98,2023-04-24T09:15:24+02:00,-1.3808975835,-1.68,24397978.82
07:15:27.179826,US0378331005,149.58,149.66,70.0,78.0,2023-04-24T09:15:24+02:00,149.56,2023-04-24T09:15:11+02:00,-0.5717324824,-0.86,426247.44
07:15:27.221613,DE0005933931,133.3,133.36,21106.0,25716.0,2023-04-24T09:15:24+02:00,133.26,2023-04-24T09:14:43+02:00,-0.2992667964,-0.4,6700738.88
07:15:27.230218,DE0007164600,119.96,120.02,249.0,359.0,2023-04-24T09:15:24+02:00,119.98,2023-04-24T09:15:24+02:00,-1.3808975835,-1.68,24397978.82
07:15:27.403444,US0378331005,149.6,149.66,17.0,78.0,2023-04-24T09:15:25+02:00,149.56,2023-04-24T09:15:11+02:00,-0.5717324824,-0.86,426247.44
07:15:27.454406,DE0005933931,133.3,133.34,23306.0,2200.0,2023-04-24T09:15:26+02:00,133.26,2023-04-24T09:14:43+02:00,-0.2992667964,-0.4,6700738.88
