timeutc,isin,bidPrice,askPrice,bidUnits,askUnits,dateTimeBidAsk,lastPrice,dateTimeLastPrice,changeToPrevDayPercent,changeToPrevDayAbsolute,currentValidVolume
00:15:03.207401,DE0005933931,0.0,0.0,0.0,0.0,2023-04-28T17:45:59+02:00,133.98,2023-04-28T17:44:41+02:00,0.782307808,1.04,43056351.82
00:15:03.210016,US0378331005,152.46,152.52,781.0,818.0,2023-04-28T17:30:19+02:00,152.64,2023-04-28T17:35:38+02:00,0.9123363744,1.38,11183716.56
00:15:03.211757,DE0007164600,0.0,0.0,0.0,0.0,2023-04-28T17:45:00+02:00,122.86,2023-04-28T17:42:35+02:00,-0.6147872513,-0.76,235517836.9
00:55:04.153196,DE0005933931,0.0,0.0,0.0,0.0,2023-04-28T17:45:59+02:00,133.98,2023-04-28T17:44:41+02:00,0.782307808,1.04,43056351.82
00:55:04.154258,US0378331005,152.48,152.54,1042.0,8.0,2023-04-28T17:30:27+02:00,152.64,2023-04-28T17:35:38+02:00,0.9123363744,1.38,11183716.56
00:55:04.156101,DE0007164600,0.0,0.0,0.0,0.0,2023-04-28T17:45:00+02:00,122.86,2023-04-28T17:42:35+02:00,-0.6147872513,-0.76,235517836.9
01:35:05.346656,US0378331005,152.48,152.54,1042.0,8.0,2023-04-28T17:30:27+02:00,152.64,2023-04-28T17:35:38+02:00,0.9123363744,1.38,11183716.56
01:35:05.388563,DE0007164600,0.0,0.0,0.0,0.0,2023-04-28T17:45:00+02:00,122.86,2023-04-28T17:42:35+02:00,-0.6147872513,-0.76,235517836.9
01:35:05.391390,DE0005933931,0.0,0.0,0.0,0.0,2023-04-28T17:45:59+02:00,133.98,2023-04-28T17:44:41+02:00,0.782307808,1.04,43056351.82
02:15:06.333608,DE0005933931,0.0,0.0,0.0,0.0,2023-04-28T17:45:59+02:00,133.98,2023-04-28T17:44:41+02:00,0.782307808,1.04,43056351.82
02:15:06.334824,DE0007164600,0.0,0.0,0.0,0.0,2023-04-28T17:45:00+02:00,122.86,2023-04-28T17:42:35+02:00,-0.6147872513,-0.76,235517836.9
02:15:06.336919,US0378331005,0.0,0.0,0.0,0.0,2023-04-28T17:30:30+02:00,152.64,2023-04-28T17:35:38+02:00,0.9123363744,1.38,11183716.56
02:55:07.657529,DE0005933931,0.0,0.0,0.0,0.0,2023-04-28T17:45:59+02:00,133.98,2023-04-28T17:44:41+02:00,0.782307808,1.04,43056351.82
02:55:07.657891,DE0007164600,0.0,0.0,0.0,0.0,2023-04-28T17:45:00+02:00,122.86,2023-04-28T17:42:35+02:00,-0.6147872513,-0.76,235517836.9
02:55:07.659435,US0378331005,0.0,0.0,0.0,0.0,2023-04-28T17:30:30+02:00,152.64,2023-04-28T17:35:38+02:00,0.9123363744,1.38,11183716.56
03:35:08.671505,DE0005933931,0.0,0.0,0.0,0.0,2023-04-28T17:45:59+02:00,133.98,2023-04-28T17:44:41+02:00,0.782307808,1.04,43056351.82
03:35:08.672807,DE0007164600,0.0,0.0,0.0,0.0,2023-04-28T17:45:00+02:00,122.86,2023-04-28T17:42:35+02:00,-0.6147872513,-0.76,235517836.9
03:35:08.674618,US0378331005,152.46,152.52,781.0,818.0,2023-04-28T17:30:19+02:00,152.64,2023-04-28T17:35:38+02:00,0.9123363744,1.38,11183716.56
04:15:09.947344,DE0005933931,0.0,0.0,0.0,0.0,2023-04-28T17:45:59+02:00,133.98,2023-04-28T17:44:41+02:00,0.782307808,1.04,43056351.82
04:15:09.949172,DE0007164600,0.0,0.0,0.0,0.0,2023-04-28T17:45:00+02:00,122.86,2023-04-28T17:42:35+02:00,-0.6147872513,-0.76,235517836.9
04:15:09.951154,US0378331005,152.46,152.52,781.0,818.0,2023-04-28T17:30:19+02:00,152.64,2023-04-28T17:35:38+02:00,0.9123363744,1.38,11183716.56
04:55:10.678377,DE0005933931,0.0,0.0,0.0,0.0,2023-04-28T17:45:59+02:00,133.98,2023-04-28T17:44:41+02:00,0.782307808,1.04,43056351.82
04:55:10.679280,DE0007164600,0.0,0.0,0.0,0.0,2023-04-28T17:45:00+02:00,122.86,2023-04-28T17:42:35+02:00,-0.6147872513,-0.76,235517836.9
04:55:10.681091,US0378331005,0.0,0.0,0.0,0.0,2023-04-28T17:30:30+02:00,152.64,2023-04-28T17:35:38+02:00,0.9123363744,1.38,11183716.56
05:35:11.954756,DE0005933931,0.0,0.0,0.0,0.0,2023-04-28T17:45:59+02:00,133.98,2023-04-28T17:44:41+02:00,0.782307808,1.04,43056351.82
05:35:11.955143,DE0007164600,0.0,0.0,0.0,0.0,2023-04-28T17:45:00+02:00,122.86,2023-04-28T17:42:35+02:00,-0.6147872513,-0.76,235517836.9
05:35:11.957199,US0378331005,0.0,0.0,0.0,0.0,2023-04-28T17:30:30+02:00,152.64,2023-04-28T17:35:38+02:00,0.9123363744,1.38,11183716.56
06:15:13.067907,DE0005933931,0.0,0.0,0.0,0.0,2023-04-28T17:45:59+02:00,133.98,2023-04-28T17:44:41+02:00,0.782307808,1.04,43056351.82
06:15:13.068439,DE0007164600,0.0,0.0,0.0,0.0,2023-04-28T17:45:00+02:00,122.86,2023-04-28T17:42:35+02:00,-0.6147872513,-0.76,235517836.9
06:15:13.070341,US0378331005,152.48,152.54,1042.0,8.0,2023-04-28T17:30:27+02:00,152.64,2023-04-28T17:35:38+02:00,0.9123363744,1.38,11183716.56
06:55:14.120702,DE0005933931,0.0,0.0,0.0,0.0,2023-04-28T17:45:59+02:00,133.98,2023-04-28T17:44:41+02:00,0.782307808,1.04,43056351.82
06:55:14.124018,DE0007164600,0.0,0.0,0.0,0.0,2023-04-28T17:45:00+02:00,122.86,2023-04-28T17:42:35+02:00,-0.6147872513,-0.76,235517836.9
06:55:14.127003,US0378331005,152.48,152.54,1042.0,8.0,2023-04-28T17:30:27+02:00,152.64,2023-04-28T17:35:38+02:00,0.9123363744,1.38,11183716.56
07:35:15.186623,DE0005933931,0.0,0.0,0.0,0.0,2023-04-28T17:45:59+02:00,133.98,2023-04-28T17:44:41+02:00,0.782307808,1.04,43056351.82
07:35:15.187934,DE0007164600,0.0,0.0,0.0,0.0,2023-04-28T17:45:00+02:00,122.86,2023-04-28T17:42:35+02:00,-0.6147872513,-0.76,235517836.9
07:35:15.189464,US0378331005,0.0,0.0,0.0,0.0,2023-04-28T17:30:30+02:00,152.64,2023-04-28T17:35:38+02:00,0.9123363744,1.38,11183716.56
08:15:01.220248,US0378331005,0.0,0.0,0.0,0.0,2023-04-28T17:30:30+02:00,152.64,2023-04-28T17:35:38+02:00,0.9123363744,1.38,11183716.56
08:15:01.260044,DE0007164600,0.0,0.0,0.0,0.0,2023-04-28T17:45:00+02:00,122.86,2023-04-28T17:42:35+02:00,-0.6147872513,-0.76,235517836.9
08:15:01.260319,DE0005933931,0.0,0.0,0.0,0.0,2023-04-28T17:45:59+02:00,133.98,2023-04-28T17:44:41+02:00,0.782307808,1.04,43056351.82
08:55:02.376124,DE0005933931,0.0,0.0,0.0,0.0,2023-04-28T17:45:59+02:00,133.98,2023-04-28T17:44:41+02:00,0.782307808,1.04,43056351.82
08:55:02.379472,US0378331005,0.0,0.0,0.0,0.0,2023-04-28T17:30:30+02:00,152.64,2023-04-28T17:35:38+02:00,0.9123363744,1.38,11183716.56
08:55:02.382662,DE0007164600,0.0,0.0,0.0,0.0,2023-04-28T17:45:00+02:00,122.86,2023-04-28T17:42:35+02:00,-0.6147872513,-0.76,235517836.9
09:35:03.428372,DE0005933931,0.0,0.0,0.0,0.0,2023-04-28T17:45:59+02:00,133.98,2023-04-28T17:44:41+02:00,0.782307808,1.04,43056351.82
09:35:03.428709,US0378331005,0.0,0.0,0.0,0.0,2023-04-28T17:30:30+02:00,152.64,2023-04-28T17:35:38+02:00,0.9123363744,1.38,11183716.56
09:35:03.430516,DE0007164600,0.0,0.0,0.0,0.0,2023-04-28T17:45:00+02:00,122.86,2023-04-28T17:42:35+02:00,-0.6147872513,-0.76,235517836.9
10:15:04.496302,DE0005933931,0.0,0.0,0.0,0.0,2023-04-28T17:45:59+02:00,133.98,2023-04-28T17:44:41+02:00,0.782307808,1.04,43056351.82
10:15:04.533782,US0378331005,0.0,0.0,0.0,0.0,2023-04-28T17:30:30+02:00,152.64,2023-04-28T17:35:38+02:00,0.9123363744,1.38,11183716.56
10:15:04.536210,DE0007164600,0.0,0.0,0.0,0.0,2023-04-28T17:45:00+02:00,122.86,2023-04-28T17:42:35+02:00,-0.6147872513,-0.76,235517836.9
10:55:05.538576,DE0005933931,0.0,0.0,0.0,0.0,2023-04-28T17:45:59+02:00,133.98,2023-04-28T17:44:41+02:00,0.782307808,1.04,43056351.82
10:55:05.577106,US0378331005,0.0,0.0,0.0,0.0,2023-04-28T17:30:30+02:00,152.64,2023-04-28T17:35:38+02:00,0.9123363744,1.38,11183716.56
10:55:05.579426,DE0007164600,0.0,0.0,0.0,0.0,2023-04-28T17:45:00+02:00,122.86,2023-04-28T17:42:35+02:00,-0.6147872513,-0.76,235517836.9
11:35:06.728113,DE0005933931,0.0,0.0,0.0,0.0,2023-04-28T17:45:59+02:00,133.98,2023-04-28T17:44:41+02:00,0.782307808,1.04,43056351.82
11:35:06.728648,US0378331005,0.0,0.0,0.0,0.0,2023-04-28T17:30:30+02:00,152.64,2023-04-28T17:35:38+02:00,0.9123363744,1.38,11183716.56
11:35:06.730727,DE0007164600,0.0,0.0,0.0,0.0,2023-04-28T17:45:00+02:00,122.86,2023-04-28T17:42:35+02:00,-0.6147872513,-0.76,235517836.9
12:15:08.124095,DE0005933931,0.0,0.0,0.0,0.0,2023-04-28T17:45:59+02:00,133.98,2023-04-28T17:44:41+02:00,0.782307808,1.04,43056351.82
12:15:08.124549,DE0007164600,0.0,0.0,0.0,0.0,2023-04-28T17:45:00+02:00,122.86,2023-04-28T17:42:35+02:00,-0.6147872513,-0.76,235517836.9
12:15:08.126524,US0378331005,0.0,0.0,0.0,0.0,2023-04-28T17:30:30+02:00,152.64,2023-04-28T17:35:38+02:00,0.9123363744,1.38,11183716.56
12:55:09.052713,DE0005933931,0.0,0.0,0.0,0.0,2023-04-28T17:45:59+02:00,133.98,2023-04-28T17:44:41+02:00,0.782307808,1.04,43056351.82
12:55:09.054153,US0378331005,0.0,0.0,0.0,0.0,2023-04-28T17:30:30+02:00,152.64,2023-04-28T17:35:38+02:00,0.9123363744,1.38,11183716.56
12:55:09.056923,DE0007164600,0.0,0.0,0.0,0.0,2023-04-28T17:45:00+02:00,122.86,2023-04-28T17:42:35+02:00,-0.6147872513,-0.76,235517836.9
13:35:10.262652,DE0007164600,0.0,0.0,0.0,0.0,2023-04-28T17:45:00+02:00,122.86,2023-04-28T17:42:35+02:00,-0.6147872513,-0.76,235517836.9
13:35:10.263114,US0378331005,0.0,0.0,0.0,0.0,2023-04-28T17:30:30+02:00,152.64,2023-04-28T17:35:38+02:00,0.9123363744,1.38,11183716.56
13:35:10.264796,DE0005933931,0.0,0.0,0.0,0.0,2023-04-28T17:45:59+02:00,133.98,2023-04-28T17:44:41+02:00,0.782307808,1.04,43056351.82
14:15:11.311768,DE0005933931,0.0,0.0,0.0,0.0,2023-04-28T17:45:59+02:00,133.98,2023-04-28T17:44:41+02:00,0.782307808,1.04,43056351.82
14:15:11.316612,US0378331005,0.0,0.0,0.0,0.0,2023-04-28T17:30:30+02:00,152.64,2023-04-28T17:35:38+02:00,0.9123363744,1.38,11183716.56
