timeutc,isin,bidPrice,askPrice,bidUnits,askUnits,dateTimeBidAsk,lastPrice,dateTimeLastPrice,changeToPrevDayPercent,changeToPrevDayAbsolute,currentValidVolume
00:15:13.428462,DE0005933931,0.0,0.0,0.0,0.0,2023-04-21T17:43:32+02:00,133.66,2023-04-21T17:36:19+02:00,0.5113550909,0.68,25406580.28
00:15:13.429593,DE0007164600,0.0,0.0,0.0,0.0,2023-04-21T17:45:00+02:00,121.66,2023-04-21T17:42:53+02:00,5.2422145328,6.06,557778002.32
00:15:13.431408,US0378331005,0.0,0.0,0.0,0.0,2023-04-21T17:41:28+02:00,150.42,2023-04-21T17:35:50+02:00,-1.1565251676,-1.76,12420282.94
00:55:14.414768,DE0005933931,0.0,0.0,0.0,0.0,2023-04-21T17:43:32+02:00,133.66,2023-04-21T17:36:19+02:00,0.5113550909,0.68,25406580.28
00:55:14.415249,US0378331005,0.0,150.36,0.0,120.0,2023-04-21T17:41:28+02:00,150.42,2023-04-21T17:35:50+02:00,-1.1565251676,-1.76,12420282.94
00:55:14.415580,DE0007164600,0.0,0.0,0.0,0.0,2023-04-21T17:45:00+02:00,121.66,2023-04-21T17:42:53+02:00,5.2422145328,6.06,557778002.32
01:35:00.577148,DE0005933931,0.0,0.0,0.0,0.0,2023-04-21T17:43:32+02:00,133.66,2023-04-21T17:36:19+02:00,0.5113550909,0.68,25406580.28
01:35:00.577861,DE0007164600,0.0,0.0,0.0,0.0,2023-04-21T17:45:00+02:00,121.66,2023-04-21T17:42:53+02:00,5.2422145328,6.06,557778002.32
01:35:00.579749,US0378331005,0.0,150.4,0.0,1007.0,2023-04-21T17:41:28+02:00,150.42,2023-04-21T17:35:50+02:00,-1.1565251676,-1.76,12420282.94
02:15:01.657407,DE0007164600,0.0,0.0,0.0,0.0,2023-04-21T17:45:00+02:00,121.66,2023-04-21T17:42:53+02:00,5.2422145328,6.06,557778002.32
02:15:01.660582,US0378331005,0.0,0.0,0.0,0.0,2023-04-21T17:41:28+02:00,150.42,2023-04-21T17:35:50+02:00,-1.1565251676,-1.76,12420282.94
